9HT990369V7312631W,101,131,2014-08-01,1567-3787-478,7651-8952-057,668293,507902.68,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
9IP659730S7654509E,101,131,2014-09-01,1567-3787-478,7651-8952-057,781549,593977.24,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
5YM479351Q6649932S,101,131,2015-01-01,1567-3787-478,7651-8952-057,685432,520928.32,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
8JC738009H1205732U,101,131,2015-02-01,1567-3787-478,7651-8952-057,618593,470130.68,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
7YU829845Q7694436X,101,131,2015-03-01,1567-3787-478,7651-8952-057,262579,199560.04,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
5XG424202L3225813Z,101,131,2015-04-01,1567-3787-478,7651-8952-057,967576,735357.76,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
5KD326913J6390601W,101,131,2015-05-01,1567-3787-478,7651-8952-057,149933,113949.08,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
6RL690849D8489167K,101,131,2015-06-01,1567-3787-478,7651-8952-057,408222,310248.72,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
4TG117345J7140585N,101,131,2015-09-01,1567-3787-478,7651-8952-057,436418,331677.68,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
4QZ737294U2482438J,101,131,2015-10-01,1567-3787-478,7651-8952-057,808093,614150.68,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
8LS728374W5308200L,101,131,2015-11-01,1567-3787-478,7651-8952-057,757448,575660.48,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
3AY723760F4511351A,101,131,2015-12-01,1567-3787-478,7651-8952-057,451673,343271.48,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
1TA002846X0080216S,101,131,2016-01-01,1567-3787-478,7651-8952-057,234430,178166.8,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
2RK988225O8236142C,101,131,2016-02-01,1567-3787-478,7651-8952-057,869567,660870.92,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
9QE387295Z7381853O,101,131,2016-03-01,1567-3787-478,7651-8952-057,492479,374284.04,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
2JU787154T5397073J,101,131,2016-04-01,1567-3787-478,7651-8952-057,373603,283938.28,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
4TA880839M6286138B,101,131,2016-05-01,1567-3787-478,7651-8952-057,862308,655354.08,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
4LZ036764K5689930S,101,131,2016-06-01,1567-3787-478,7651-8952-057,644263,489639.88,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
3WO518108T7131152U,101,131,2016-07-01,1567-3787-478,7651-8952-057,556529,422962.04,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
0PE487584R5993888J,101,131,2016-08-01,1567-3787-478,7651-8952-057,884051,671878.76,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
6AF805623Z7299789D,101,131,2016-09-01,1567-3787-478,7651-8952-057,121489,92331.64,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
5YR261132O6292858E,101,131,2016-10-01,1567-3787-478,7651-8952-057,580248,440988.48,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
7FC397842P7224485F,101,131,2016-11-01,1567-3787-478,7651-8952-057,712544,541533.44,CAD,0.76,This was a credit card statement repayment,2017-03-01,0
1UN751112A4535083Y,101,132,2014-01-01,2647-6847-988,7377-1108-507,659035,810613.05,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
0VP980434M7631891I,101,132,2014-02-01,2647-6847-988,7377-1108-507,607950,747778.5,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
0JL419038F8520510Q,101,132,2014-03-01,2647-6847-988,7377-1108-507,191168,235136.64,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
1JR388356A9290178U,101,132,2014-04-01,2647-6847-988,7377-1108-507,733631,902366.13,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
9AJ621727X5272803T,101,132,2014-05-01,2647-6847-988,7377-1108-507,998868,1228607.64,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
7GP865651S2971039N,101,132,2014-06-01,2647-6847-988,7377-1108-507,34448,42371.04,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
5GP223713E2840598T,101,132,2014-07-01,2647-6847-988,7377-1108-507,277016,340729.68,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
7ME545390P9102588E,101,132,2014-10-01,2647-6847-988,7377-1108-507,519771,639318.33,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
6PM487265B6250813M,101,132,2014-11-01,2647-6847-988,7377-1108-507,557547,685782.81,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
2FH508189S1135979C,101,132,2014-12-01,2647-6847-988,7377-1108-507,757034,931151.82,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
8ZR688020F0192298H,101,132,2015-01-01,2647-6847-988,7377-1108-507,301491,370833.93,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
1JP548944R0889979I,101,132,2015-02-01,2647-6847-988,7377-1108-507,584267,718648.41,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
9SZ948884E1129406L,101,132,2015-03-01,2647-6847-988,7377-1108-507,739851,910016.73,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
8RA953847V1427861N,101,132,2015-04-01,2647-6847-988,7377-1108-507,30897,38003.31,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
6WO892877H0543895Z,101,132,2015-05-01,2647-6847-988,7377-1108-507,621591,764556.93,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
1SU031654Z9072572K,101,132,2015-08-01,2647-6847-988,7377-1108-507,143200,176136,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
9PC293555X1570637G,101,132,2015-09-01,2647-6847-988,7377-1108-507,362318,445651.14,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
8LY573638F6068255A,101,132,2015-10-01,2647-6847-988,7377-1108-507,542103,666786.69,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
7AA570678E6087655Z,101,132,2015-11-01,2647-6847-988,7377-1108-507,745597,917084.31,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
4EJ419812E3432316P,101,132,2015-12-01,2647-6847-988,7377-1108-507,290606,357445.38,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
5UU827273B1193047M,101,132,2016-01-01,2647-6847-988,7377-1108-507,585370,720005.1,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
9OA311791Y8212355U,101,132,2016-02-01,2647-6847-988,7377-1108-507,87452,107565.96,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
2TI218941A9247303U,101,132,2016-03-01,2647-6847-988,7377-1108-507,249139,306440.97,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
5UY480585R6567018G,101,132,2016-07-01,2647-6847-988,7377-1108-507,254210,312678.3,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
9ZT587982Z2176118H,101,132,2016-08-01,2647-6847-988,7377-1108-507,936026,1151311.98,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
8LF879119R6931071J,101,132,2016-09-01,2647-6847-988,7377-1108-507,972023,1195588.29,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
3EK251223W3496834X,101,132,2016-10-01,2647-6847-988,7377-1108-507,590403,726195.69,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
0NK628818Z2031326U,101,132,2016-11-01,2647-6847-988,7377-1108-507,421069,517914.87,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
0CW771108G3441202C,101,132,2016-12-01,2647-6847-988,7377-1108-507,98265,120865.95,GBP,1.23,This was a transfer from one account to a joint account,2017-03-01,0
1HA264777W5404923Z,101,133,2014-01-01,1284-4788-626,8300-1646-706,870182,1070323.86,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8DO653808V9948168R,101,133,2014-02-01,1284-4788-626,8300-1646-706,341581,420144.63,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9MV680879C7722026F,101,133,2014-03-01,1284-4788-626,8300-1646-706,363857,447544.11,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1DF301062C1141845N,101,133,2014-04-01,1284-4788-626,8300-1646-706,506816,623383.68,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5SS025842G4577846O,101,133,2014-05-01,1284-4788-626,8300-1646-706,240235,295489.05,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4SB850337Y8590298Z,101,133,2014-06-01,1284-4788-626,8300-1646-706,407344,501033.12,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
7WR450004E1688834S,101,133,2014-07-01,1284-4788-626,8300-1646-706,247641,304598.43,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
7GX392105V2943942Q,101,133,2014-08-01,1284-4788-626,8300-1646-706,319446,392918.58,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8DR132323A2111870U,101,133,2014-09-01,1284-4788-626,8300-1646-706,583255,717403.65,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3QE210101R4495881M,101,133,2014-10-01,1284-4788-626,8300-1646-706,433513,533220.99,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4CK572256W7319069U,101,133,2014-11-01,1284-4788-626,8300-1646-706,755504,929269.92,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5DJ246408Z9714824P,101,133,2014-12-01,1284-4788-626,8300-1646-706,900736,1107905.28,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8LC369277S2557721F,101,133,2015-08-01,1284-4788-626,8300-1646-706,33292,40949.16,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6NZ471540D2101721B,101,133,2015-09-01,1284-4788-626,8300-1646-706,670374,824560.02,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0MN052024L4892476P,101,133,2015-10-01,1284-4788-626,8300-1646-706,817523,1005553.29,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9MZ659328H3318377S,101,133,2015-11-01,1284-4788-626,8300-1646-706,103272,127024.56,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8KA572022Z0941394X,101,133,2015-12-01,1284-4788-626,8300-1646-706,103385,127163.55,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1HN405595H4464448W,101,133,2016-01-01,1284-4788-626,8300-1646-706,974324,1198418.52,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5KT759370K5558636U,101,133,2016-02-01,1284-4788-626,8300-1646-706,884629,1088093.67,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2JL057597E0604203M,101,133,2016-03-01,1284-4788-626,8300-1646-706,270672,332926.56,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9RX952258A8432259K,101,133,2016-04-01,1284-4788-626,8300-1646-706,327573,402914.79,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3KK598303Q8383543I,101,133,2016-05-01,1284-4788-626,8300-1646-706,388701,478102.23,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4CG255250N5189117A,101,133,2016-06-01,1284-4788-626,8300-1646-706,928240,1141735.2,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1EF881763T5603388H,101,133,2016-07-01,1284-4788-626,8300-1646-706,718082,883240.86,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6YA089253E6513319A,101,133,2016-08-01,1284-4788-626,8300-1646-706,743796,914869.08,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5TQ462079Q5959802A,101,133,2016-12-01,1284-4788-626,8300-1646-706,866912,1066301.76,GBP,1.23,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8OY658913G1673844A,102,134,2014-01-01,6737-7437-881,0764-5180-919,730934,782099.38,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
8LH976773V9645702L,102,134,2014-02-01,6737-7437-881,0764-5180-919,151437,162037.59,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
9GY626176U4338633V,102,134,2014-03-01,6737-7437-881,0764-5180-919,15051,16104.57,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
0BC632461Q2782189Y,102,134,2014-04-01,6737-7437-881,0764-5180-919,828437,886427.59,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5YY228931T7413057A,102,134,2014-05-01,6737-7437-881,0764-5180-919,503481,538724.67,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
8GG327694N6944909N,102,134,2014-06-01,6737-7437-881,0764-5180-919,85613,91605.91,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
1RI986878W6268128M,102,134,2014-07-01,6737-7437-881,0764-5180-919,962145,1029495.15,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
6KM521194K7318871Z,102,134,2014-08-01,6737-7437-881,0764-5180-919,332609,355891.63,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2CE801745S3305877I,102,134,2014-09-01,6737-7437-881,0764-5180-919,457157,489157.99,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
0UU145437U7011127F,102,134,2014-10-01,6737-7437-881,0764-5180-919,191119,204497.33,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2NY519597S9431451D,102,134,2014-11-01,6737-7437-881,0764-5180-919,337831,361479.17,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
8MY559732N8205810F,102,134,2015-01-01,6737-7437-881,0764-5180-919,17807,19053.49,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2CX565048P8199396A,102,134,2015-02-01,6737-7437-881,0764-5180-919,883384,945220.88,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
0JM560225U3260586J,102,134,2015-03-01,6737-7437-881,0764-5180-919,780122,834730.54,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2FJ602544U8477607N,102,134,2015-09-01,6737-7437-881,0764-5180-919,404526,432842.82,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
4XQ006149M0559463V,102,134,2015-10-01,6737-7437-881,0764-5180-919,913138,977057.66,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
7PQ987453M7615726X,102,134,2015-11-01,6737-7437-881,0764-5180-919,959260,1026408.2,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
7ON217450Y4187187V,102,134,2015-12-01,6737-7437-881,0764-5180-919,943676,1009733.32,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
6AA738193M2534421A,102,134,2016-03-01,6737-7437-881,0764-5180-919,228012,243972.84,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
2GZ458382U8518138M,102,134,2016-04-01,6737-7437-881,0764-5180-919,736453,788004.71,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5RI613811H5397909V,102,134,2016-05-01,6737-7437-881,0764-5180-919,471549,504557.43,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5BB587576L1314216N,102,134,2016-06-01,6737-7437-881,0764-5180-919,581539,622246.73,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
5UD390991P9491898H,102,134,2016-10-01,6737-7437-881,0764-5180-919,661505,707810.35,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
3IV709061E9727920I,102,134,2016-11-01,6737-7437-881,0764-5180-919,282257,302014.99,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
1TV760302I9213120K,102,134,2016-12-01,6737-7437-881,0764-5180-919,819644,877019.08,EUR,1.07,This was a transaction made to a freelancer,2017-03-01,0
9JK843896J3067712W,102,135,2014-02-01,7438-7478-185,6454-6463-264,25002,25002,USD,1,This installment was made to pay off debt,2017-03-01,0
5SA617484N1298594M,102,135,2014-03-01,7438-7478-185,6454-6463-264,957208,957208,USD,1,This installment was made to pay off debt,2017-03-01,0
0NY212574A2904876X,102,135,2014-04-01,7438-7478-185,6454-6463-264,664733,664733,USD,1,This installment was made to pay off debt,2017-03-01,0
7GH418257V6871116D,102,135,2014-06-01,7438-7478-185,6454-6463-264,194384,194384,USD,1,This installment was made to pay off debt,2017-03-01,0
0IP680836H7473177C,102,135,2014-07-01,7438-7478-185,6454-6463-264,429000,429000,USD,1,This installment was made to pay off debt,2017-03-01,0
5AS749816T0734623X,102,135,2014-08-01,7438-7478-185,6454-6463-264,354859,354859,USD,1,This installment was made to pay off debt,2017-03-01,0
1KN078367F5208689K,102,135,2014-11-01,7438-7478-185,6454-6463-264,76286,76286,USD,1,This installment was made to pay off debt,2017-03-01,0
3EV655439G5629058C,102,135,2014-12-01,7438-7478-185,6454-6463-264,718570,718570,USD,1,This installment was made to pay off debt,2017-03-01,0
7JM692160I0196308M,102,135,2015-03-01,7438-7478-185,6454-6463-264,957919,957919,USD,1,This installment was made to pay off debt,2017-03-01,0
4UY366385U3519547F,102,135,2015-04-01,7438-7478-185,6454-6463-264,575754,575754,USD,1,This installment was made to pay off debt,2017-03-01,0
7CE269989H3566540V,102,135,2015-05-01,7438-7478-185,6454-6463-264,266856,266856,USD,1,This installment was made to pay off debt,2017-03-01,0
6LQ498477C5332097A,102,135,2015-06-01,7438-7478-185,6454-6463-264,262668,262668,USD,1,This installment was made to pay off debt,2017-03-01,0
6UU810075N0357923X,102,135,2015-07-01,7438-7478-185,6454-6463-264,552364,552364,USD,1,This installment was made to pay off debt,2017-03-01,0
0LZ854445O1193194W,102,135,2015-08-01,7438-7478-185,6454-6463-264,14681,14681,USD,1,This installment was made to pay off debt,2017-03-01,0
3EO215373P5221842T,102,135,2015-09-01,7438-7478-185,6454-6463-264,293353,293353,USD,1,This installment was made to pay off debt,2017-03-01,0
3NA412016R3317946Y,102,135,2015-10-01,7438-7478-185,6454-6463-264,271369,271369,USD,1,This installment was made to pay off debt,2017-03-01,0
4VQ929562T0682597K,102,135,2015-11-01,7438-7478-185,6454-6463-264,91205,91205,USD,1,This installment was made to pay off debt,2017-03-01,0
9TG162885U4063909T,102,135,2015-12-01,7438-7478-185,6454-6463-264,215484,215484,USD,1,This installment was made to pay off debt,2017-03-01,0
8UO783070J7718634L,102,135,2016-01-01,7438-7478-185,6454-6463-264,385440,385440,USD,1,This installment was made to pay off debt,2017-03-01,0
4WD271892F7116646F,102,135,2016-02-01,7438-7478-185,6454-6463-264,809662,809662,USD,1,This installment was made to pay off debt,2017-03-01,0
9YL719864T7322252K,102,135,2016-06-01,7438-7478-185,6454-6463-264,97669,97669,USD,1,This installment was made to pay off debt,2017-03-01,0
4FI064123C6181532E,102,135,2016-07-01,7438-7478-185,6454-6463-264,956433,956433,USD,1,This installment was made to pay off debt,2017-03-01,0
7JP577818W4783738V,102,135,2016-08-01,7438-7478-185,6454-6463-264,861724,861724,USD,1,This installment was made to pay off debt,2017-03-01,0
6GH874238G6326417A,102,135,2016-09-01,7438-7478-185,6454-6463-264,543514,543514,USD,1,This installment was made to pay off debt,2017-03-01,0
1TK106745G9903184L,102,135,2016-10-01,7438-7478-185,6454-6463-264,916239,916239,USD,1,This installment was made to pay off debt,2017-03-01,0
1UA410282K7056410T,102,135,2016-11-01,7438-7478-185,6454-6463-264,835283,835283,USD,1,This installment was made to pay off debt,2017-03-01,0
7ZD289559P1210750O,102,135,2016-12-01,7438-7478-185,6454-6463-264,961739,961739,USD,1,This installment was made to pay off debt,2017-03-01,0
7OZ715158R3073576Q,102,136,2014-01-01,3126-5789-890,0844-7476-094,558830,558830,USD,1,Following was a salary transaction,2017-03-01,0
7OP857526A0678918B,102,136,2014-02-01,3126-5789-890,0844-7476-094,217205,217205,USD,1,Following was a salary transaction,2017-03-01,0
3JS621958Y9079586D,102,136,2014-03-01,3126-5789-890,0844-7476-094,75245,75245,USD,1,Following was a salary transaction,2017-03-01,0
9ZV253970B2204084G,102,136,2014-04-01,3126-5789-890,0844-7476-094,701433,701433,USD,1,Following was a salary transaction,2017-03-01,0
0VG247696Z6172562C,102,136,2014-05-01,3126-5789-890,0844-7476-094,852908,852908,USD,1,Following was a salary transaction,2017-03-01,0
4LZ491308O4634576O,102,136,2014-06-01,3126-5789-890,0844-7476-094,932722,932722,USD,1,Following was a salary transaction,2017-03-01,0
2PS507282I6036532N,102,136,2014-07-01,3126-5789-890,0844-7476-094,919359,919359,USD,1,Following was a salary transaction,2017-03-01,0
8CF091984M7945232W,102,136,2014-08-01,3126-5789-890,0844-7476-094,215414,215414,USD,1,Following was a salary transaction,2017-03-01,0
4UE099927M2974648R,102,136,2014-09-01,3126-5789-890,0844-7476-094,69822,69822,USD,1,Following was a salary transaction,2017-03-01,0
6YK209464U6464863P,102,136,2015-02-01,3126-5789-890,0844-7476-094,616212,616212,USD,1,Following was a salary transaction,2017-03-01,0
2LJ808666N0325226E,102,136,2015-03-01,3126-5789-890,0844-7476-094,164006,164006,USD,1,Following was a salary transaction,2017-03-01,0
3FS429414S2004850T,102,136,2015-04-01,3126-5789-890,0844-7476-094,618963,618963,USD,1,Following was a salary transaction,2017-03-01,0
3IX812650A7880364W,102,136,2015-05-01,3126-5789-890,0844-7476-094,558162,558162,USD,1,Following was a salary transaction,2017-03-01,0
8WB891840O2113628S,102,136,2015-06-01,3126-5789-890,0844-7476-094,739605,739605,USD,1,Following was a salary transaction,2017-03-01,0
3GN679853M5566250I,102,136,2015-07-01,3126-5789-890,0844-7476-094,306884,306884,USD,1,Following was a salary transaction,2017-03-01,0
1ZR650719D8199561O,102,136,2015-08-01,3126-5789-890,0844-7476-094,983055,983055,USD,1,Following was a salary transaction,2017-03-01,0
4TD259394K9029438T,102,136,2015-09-01,3126-5789-890,0844-7476-094,785821,785821,USD,1,Following was a salary transaction,2017-03-01,0
9RU840209F6664236M,102,136,2015-10-01,3126-5789-890,0844-7476-094,667044,667044,USD,1,Following was a salary transaction,2017-03-01,0
6JB481268M1272467J,102,136,2015-11-01,3126-5789-890,0844-7476-094,895720,895720,USD,1,Following was a salary transaction,2017-03-01,0
8QC863396N1477942K,102,136,2015-12-01,3126-5789-890,0844-7476-094,325075,325075,USD,1,Following was a salary transaction,2017-03-01,0
8YZ542589W7634443O,102,136,2016-01-01,3126-5789-890,0844-7476-094,338156,338156,USD,1,Following was a salary transaction,2017-03-01,0
3CM094461H5518659O,102,136,2016-02-01,3126-5789-890,0844-7476-094,638380,638380,USD,1,Following was a salary transaction,2017-03-01,0
6GF575230G0044955I,102,136,2016-03-01,3126-5789-890,0844-7476-094,506429,506429,USD,1,Following was a salary transaction,2017-03-01,0
1PT964719C5295210U,102,136,2016-04-01,3126-5789-890,0844-7476-094,971904,971904,USD,1,Following was a salary transaction,2017-03-01,0
5VJ121159R1356974D,102,136,2016-05-01,3126-5789-890,0844-7476-094,619557,619557,USD,1,Following was a salary transaction,2017-03-01,0
3IG791422X8317749K,102,136,2016-06-01,3126-5789-890,0844-7476-094,594039,594039,USD,1,Following was a salary transaction,2017-03-01,0
5BQ887252I4490331W,102,136,2016-07-01,3126-5789-890,0844-7476-094,992839,992839,USD,1,Following was a salary transaction,2017-03-01,0
3ZI343431D3488799Z,102,136,2016-08-01,3126-5789-890,0844-7476-094,107159,107159,USD,1,Following was a salary transaction,2017-03-01,0
5KE945899J4613923U,102,136,2016-12-01,3126-5789-890,0844-7476-094,134453,134453,USD,1,Following was a salary transaction,2017-03-01,0
3AI100505D0188827X,101,137,2014-01-01,3266-4767-465,3564-5973-758,98160,98160,USD,1,This was a loan installment,2017-03-01,0
1DR298438A0296187E,101,137,2014-02-01,3266-4767-465,3564-5973-758,875685,875685,USD,1,This was a loan installment,2017-03-01,0
5NF372592K8360179I,101,137,2014-03-01,3266-4767-465,3564-5973-758,664008,664008,USD,1,This was a loan installment,2017-03-01,0
4DO194007O6192919K,101,137,2014-06-01,3266-4767-465,3564-5973-758,473066,473066,USD,1,This was a loan installment,2017-03-01,0
4NE754009O8044377C,101,137,2014-07-01,3266-4767-465,3564-5973-758,625476,625476,USD,1,This was a loan installment,2017-03-01,0
6QS109834H7067123U,101,137,2014-08-01,3266-4767-465,3564-5973-758,159020,159020,USD,1,This was a loan installment,2017-03-01,0
6VL211022Y9106384E,101,137,2014-09-01,3266-4767-465,3564-5973-758,759816,759816,USD,1,This was a loan installment,2017-03-01,0
3WT430594N6623235N,101,137,2014-10-01,3266-4767-465,3564-5973-758,993634,993634,USD,1,This was a loan installment,2017-03-01,0
8TP352139M1832646Q,101,137,2014-11-01,3266-4767-465,3564-5973-758,884599,884599,USD,1,This was a loan installment,2017-03-01,0
5OI420616Q1189347F,101,137,2014-12-01,3266-4767-465,3564-5973-758,946690,946690,USD,1,This was a loan installment,2017-03-01,0
7CS121272F7331381Q,101,137,2015-01-01,3266-4767-465,3564-5973-758,760478,760478,USD,1,This was a loan installment,2017-03-01,0
9SF969305U4768508N,101,137,2015-02-01,3266-4767-465,3564-5973-758,725084,725084,USD,1,This was a loan installment,2017-03-01,0
0VK925124R1976631I,101,137,2015-03-01,3266-4767-465,3564-5973-758,237126,237126,USD,1,This was a loan installment,2017-03-01,0
7UH388143Q9807691P,101,137,2015-04-01,3266-4767-465,3564-5973-758,208828,208828,USD,1,This was a loan installment,2017-03-01,0
1YD169031L4675598D,101,137,2015-05-01,3266-4767-465,3564-5973-758,534888,534888,USD,1,This was a loan installment,2017-03-01,0
9LN522247N5732318B,101,137,2015-06-01,3266-4767-465,3564-5973-758,384911,384911,USD,1,This was a loan installment,2017-03-01,0
3HW795398N4495534Z,101,137,2015-07-01,3266-4767-465,3564-5973-758,438265,438265,USD,1,This was a loan installment,2017-03-01,0
3RU067943G9244683V,101,137,2015-08-01,3266-4767-465,3564-5973-758,103969,103969,USD,1,This was a loan installment,2017-03-01,0
5IE132630N6344077G,101,137,2015-09-01,3266-4767-465,3564-5973-758,141556,141556,USD,1,This was a loan installment,2017-03-01,0
5IG051259O7476571Q,101,137,2015-10-01,3266-4767-465,3564-5973-758,400857,400857,USD,1,This was a loan installment,2017-03-01,0
0LN848642Z0668051I,101,137,2015-11-01,3266-4767-465,3564-5973-758,627529,627529,USD,1,This was a loan installment,2017-03-01,0
1FB642264D0363746W,101,137,2016-03-01,3266-4767-465,3564-5973-758,945255,945255,USD,1,This was a loan installment,2017-03-01,0
3JH188167H0435018I,101,137,2016-04-01,3266-4767-465,3564-5973-758,646252,646252,USD,1,This was a loan installment,2017-03-01,0
5VN949891M6566411V,101,137,2016-05-01,3266-4767-465,3564-5973-758,24590,24590,USD,1,This was a loan installment,2017-03-01,0
6FD279335B3348482B,101,137,2016-06-01,3266-4767-465,3564-5973-758,479029,479029,USD,1,This was a loan installment,2017-03-01,0
5ZS250648M5925228X,101,137,2016-07-01,3266-4767-465,3564-5973-758,808586,808586,USD,1,This was a loan installment,2017-03-01,0
8IQ058299B8091321G,101,137,2016-08-01,3266-4767-465,3564-5973-758,817242,817242,USD,1,This was a loan installment,2017-03-01,0
6YX864459T2162562I,101,137,2016-09-01,3266-4767-465,3564-5973-758,579208,579208,USD,1,This was a loan installment,2017-03-01,0
8LG699858W4935554A,101,137,2016-10-01,3266-4767-465,3564-5973-758,794802,794802,USD,1,This was a loan installment,2017-03-01,0
8LW449069T3041039S,101,137,2016-11-01,3266-4767-465,3564-5973-758,799036,799036,USD,1,This was a loan installment,2017-03-01,0
